4259|116|435|153|162|964|738|9546|1|1|0|0.5545|4.5000|11695.0000|179.1359|117.8243|149.4395|751.1320|469.7761|3335.5442|65.1686|96.8356|62.8383|80.3689|0.6241|416.5027|257.9956|57.9101|22.7233|677259.0000|3.7315|9.6189|1.9254|58.6282|0.4029|0.5608|0.8318|100.2801|15109.0000|12032.0000|3435.3677|60.0000|-35.0000|62.4706|57.7858|46.8244|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:29.704|P02_Jan2015_000034.tif
4260|271|435|41|39|157|352|9548|1|1|0|0.5545|4.5000|507.0000|35.0122|29.3440|31.8443|119.1080|100.1055|105.5578|11.5931|16.9190|13.7760|15.1624|0.8860|66.0454|53.0133|76.3452|21.0760|38707.0000|2.2267|4.7865|1.2298|49.6091|0.5448|0.2827|0.8037|96.7586|637.5000|507.0000|105.5578|25.0000|-55.0000|76.0390|77.3569|70.0874|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:29.806|P02_Jan2015_000034.tif
4261|314|435|31|34|46|460|9549|1|1|0|0.5545|4.5000|277.0000|26.3148|21.3347|23.8716|84.0380|75.0426|49.2434|7.9182|12.0963|9.3348|10.7416|0.8427|46.5991|39.1159|74.2635|29.0493|20571.0000|2.0289|4.1320|1.1732|42.4545|0.6071|0.4490|0.7856|94.6171|328.0000|277.0000|49.2434|-80.0000|20.0000|74.9495|75.0542|68.3430|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:29.854|P02_Jan2015_000034.tif
4262|347|435|49|56|1123|467|9549|1|1|0|0.5545|4.5000|1156.0000|53.4308|34.8768|44.5633|155.9740|140.0887|276.9443|18.7781|27.1321|16.8439|22.2151|0.5956|86.4876|75.1839|83.2716|30.1595|96262.0000|1.6747|2.9186|1.1420|39.4029|0.4945|0.5746|0.8236|100.1524|1248.5000|1156.0000|276.9443|-55.0000|15.0000|85.0995|83.7656|76.1012|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:29.854|P02_Jan2015_000034.tif
4263|398|435|54|32|927|297|9551|1|1|0|0.5545|4.5000|540.0000|46.2645|22.5971|36.4077|143.9360|114.4508|113.9355|12.0444|23.1584|10.0349|17.6928|0.3847|79.8125|60.9677|74.6667|12.1946|40320.0000|3.0531|7.4574|1.2926|50.0448|0.2195|0.4069|0.5117|102.3161|729.0000|540.0000|113.9355|-5.0000|75.0000|75.7135|75.5194|67.5564|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:29.955|P02_Jan2015_000034.tif
4264|454|435|36|35|811|427|9552|1|1|0|0.5545|4.5000|471.0000|29.5913|26.7944|28.2167|120.5220|88.7017|96.4854|11.0837|13.9131|12.3622|13.1509|0.9415|66.8294|46.6899|80.3546|23.4855|37847.0000|2.4542|5.5291|1.4039|37.2973|0.5320|0.1763|0.8720|105.4220|539.0000|471.0000|96.4854|-35.0000|65.0000|81.0977|81.4650|72.9490|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.004|P02_Jan2015_000034.tif
4265|492|435|68|71|885|551|9555|1|1|0|0.5545|4.5000|1945.0000|69.2402|48.6410|60.2906|224.9420|189.5287|494.7638|25.0989|35.8985|24.4762|30.9359|0.6798|124.7303|102.5984|70.7897|24.7669|137686.0000|1.9894|3.9999|1.3794|67.6404|0.4580|0.5558|0.8319|104.3283|2301.0000|2024.0000|516.8793|40.0000|-30.0000|74.9121|70.7321|60.3558|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.154|P02_Jan2015_000034.tif
4266|562|435|68|83|723|574|9557|1|1|0|0.5545|4.5000|2584.0000|75.2462|53.0213|66.9049|261.5280|210.3214|674.7304|29.3103|39.2288|26.9051|34.6035|0.6176|145.0173|114.1280|83.7608|29.6258|216438.0000|2.1064|4.3895|1.2625|44.1750|0.4786|0.5908|0.8545|104.9147|3014.5000|2584.0000|674.7304|45.0000|-15.0000|85.7001|84.9912|74.3498|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.259|P02_Jan2015_000034.tif
4267|632|435|41|47|1184|833|9559|1|1|0|0.5545|4.5000|674.0000|40.5522|30.2860|35.8044|139.9360|112.5543|148.4572|13.7485|19.9909|14.2983|17.3583|0.7108|77.5945|59.9161|72.2908|21.9220|48724.0000|2.3120|5.0660|1.2789|51.7231|0.5578|0.4387|0.8314|96.9767|835.5000|674.0000|148.4572|75.0000|-50.0000|75.7141|72.2459|64.4237|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.354|P02_Jan2015_000034.tif
4268|675|435|30|33|652|444|9561|1|1|0|0.5545|4.5000|251.0000|27.0526|16.3739|22.5806|78.2800|70.9841|43.2119|7.4175|12.5054|6.5841|10.0257|0.5661|43.4063|36.8655|85.7530|29.6256|21524.0000|1.9428|3.8431|1.1592|71.5286|0.5789|0.5910|0.7804|105.2073|277.5000|251.0000|43.2119|-60.0000|40.0000|85.8247|86.0757|84.0359|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.455|P02_Jan2015_000034.tif
4269|707|435|43|35|978|182|9564|1|1|0|0.5545|4.5000|432.0000|39.2580|21.1171|30.5765|109.2480|96.1198|86.7452|10.5094|19.2733|9.2142|14.4594|0.4409|60.5780|50.8032|72.3796|16.5897|31268.0000|2.1985|4.6939|1.1783|52.4063|0.3192|0.3201|0.6192|101.2444|531.0000|432.0000|86.7452|-35.0000|65.0000|72.7847|73.1250|67.7245|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.606|P02_Jan2015_000034.tif
4270|752|435|35|40|738|67|9570|1|1|0|0.5545|4.5000|550.0000|33.2950|25.5885|29.0880|98.7640|91.4405|116.4850|12.1784|15.9668|11.6935|13.6340|0.8353|54.7646|48.2085|91.1055|30.8224|50108.0000|1.4113|1.9103|1.1239|32.1250|0.7729|0.6710|0.9490|102.3495|574.5000|550.0000|116.4850|-70.0000|30.0000|89.3545|92.0600|90.8600|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.904|P02_Jan2015_000034.tif
4271|789|435|46|25|468|363|9571|1|1|0|0.5545|4.5000|226.0000|38.6534|16.0676|28.7956|111.1080|90.5214|37.5108|6.9109|18.9381|6.4142|13.4719|0.3437|61.6094|47.6988|86.9823|25.9416|19658.0000|4.3468|11.5695|1.2717|45.8333|0.2200|0.4379|0.3540|100.5170|359.5000|226.0000|37.5108|-10.0000|85.0000|86.6637|87.3319|86.1504|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.954|P02_Jan2015_000034.tif
4272|837|435|55|53|611|421|9571|1|1|0|0.5545|4.5000|1265.0000|51.3217|37.5372|45.2649|168.6620|142.2943|306.6160|19.7584|25.9626|18.3192|22.6042|0.6665|93.5231|76.4069|87.4261|22.6800|110594.0000|1.7895|3.3208|1.2135|54.9226|0.5831|0.4735|0.8811|104.5310|1425.0000|1265.0000|306.6160|40.0000|-35.0000|89.1983|87.9581|80.4250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.954|P02_Jan2015_000034.tif
4273|894|435|40|31|901|688|9571|1|1|0|0.5545|4.5000|438.0000|32.7554|20.1359|27.3617|91.3500|86.0139|88.2372|10.5994|15.6676|8.6701|12.6768|0.6360|50.6536|45.1995|77.8219|14.6006|34086.0000|1.5161|2.3347|1.1086|43.4691|0.6351|0.6272|0.8631|102.9429|457.0000|438.0000|88.2372|15.0000|-70.0000|79.4795|79.0183|67.4269|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:30.954|P02_Jan2015_000034.tif
4274|936|435|121|133|816|111|9572|1|1|0|0.5545|4.5000|7690.0000|126.9364|100.7021|113.6290|483.7440|357.2028|2154.2793|52.3728|67.8910|53.3440|60.5120|0.8320|268.2360|195.5737|61.7603|20.2803|474937.0000|2.4216|5.4232|1.3655|53.4459|0.6170|0.6894|0.9402|102.0938|9085.0000|7690.0000|2154.2793|-80.0000|45.0000|66.0565|61.8242|50.6285|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.002|P02_Jan2015_000034.tif
4275|1059|435|33|33|678|208|9572|1|1|0|0.5545|4.5000|298.0000|27.0526|21.4904|25.0973|98.6240|78.8955|54.1813|8.3058|12.5054|9.4212|11.4212|0.7696|54.6870|41.2523|94.6846|28.1160|28216.0000|2.5974|5.9931|1.3008|36.6413|0.5193|0.1956|0.7543|106.0448|408.0000|298.0000|54.1813|30.0000|-60.0000|91.9698|95.3356|98.4228|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.002|P02_Jan2015_000034.tif
4276|1094|435|35|37|764|794|9574|1|1|0|0.5545|4.5000|467.0000|29.6354|23.6274|27.2600|96.2800|85.6941|95.4820|11.0259|13.9376|10.6062|12.6204|0.7967|53.3873|45.0221|82.9593|30.3634|38742.0000|1.5796|2.5739|1.1703|55.8636|0.7720|0.7547|0.9429|102.1149|499.0000|467.0000|95.4820|-65.0000|45.0000|83.1970|83.5546|79.4240|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.106|P02_Jan2015_000034.tif
4277|1131|435|38|54|903|861|9574|1|1|0|0.5545|4.5000|678.0000|48.8731|28.8053|39.5141|150.5220|124.2162|149.4984|13.7966|24.6049|13.4773|19.4153|0.5071|83.4644|66.3826|86.7743|24.0270|58833.0000|2.4104|5.3868|1.4989|51.4397|0.3938|0.4532|0.7303|100.8225|924.5000|748.0000|167.8058|60.0000|-10.0000|87.9602|86.3196|86.7555|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.106|P02_Jan2015_000034.tif
4278|1171|435|37|35|444|122|9576|1|1|0|0.5545|4.5000|380.0000|31.4748|23.6924|28.1466|115.9360|88.4814|73.9228|9.7016|14.9575|10.6422|13.1120|0.7349|64.2865|46.5677|85.1289|28.6217|32349.0000|2.8148|6.6935|1.3556|40.9528|0.5285|0.3250|0.7497|98.3282|519.0000|380.0000|73.9228|40.0000|-55.0000|83.8974|86.0737|83.4632|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.203|P02_Jan2015_000034.tif
4279|0|599|82|47|949|717|9576|1|1|0|0.5545|4.5000|1726.0000|74.5066|39.0000|58.1793|232.7000|182.8917|433.6986|23.4990|38.8187|19.1303|29.7652|0.4775|129.0321|98.9182|69.9479|15.9317|120730.0000|2.4966|5.6667|1.2943|44.0943|0.2600|0.3201|0.7197|101.5981|2028.5000|1726.0000|433.6986|5.0000|90.0000|74.2155|70.3644|56.8134|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.203|P02_Jan2015_000034.tif
4280|84|599|43|43|52|576|9577|1|1|0|0.5545|4.5000|742.0000|39.5860|27.3205|34.5674|124.7640|108.6655|166.2306|14.5482|19.4552|12.6540|16.6723|0.6529|69.1816|57.7598|80.7156|23.5867|59891.0000|1.6694|2.8998|1.1850|47.1930|0.6325|0.6993|0.8863|95.5510|806.0000|742.0000|166.2306|-35.0000|60.0000|81.9299|81.5620|73.2655|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.252|P02_Jan2015_000034.tif
4281|129|599|36|32|1081|483|9579|1|1|0|0.5545|4.5000|388.0000|28.0716|23.0483|25.4777|93.4520|80.0913|75.8820|9.8293|13.0704|10.2850|11.6321|0.8694|51.8191|41.9154|85.5567|30.2771|33196.0000|1.7912|3.3265|1.2168|44.1047|0.7413|0.6712|0.9202|101.0863|433.5000|388.0000|75.8820|5.0000|-40.0000|86.0876|86.0979|81.4536|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.352|P02_Jan2015_000034.tif
4282|167|599|84|80|574|229|9584|1|1|0|0.5545|4.5000|3638.0000|78.4175|67.9807|74.2773|277.8720|233.4973|975.5486|35.2435|40.9873|35.2001|38.6915|0.9789|154.0800|126.9790|84.8054|26.9102|308522.0000|1.6890|2.9692|1.2072|48.5310|0.7740|0.7896|0.9705|102.3746|3905.0000|3638.0000|975.5486|55.0000|-70.0000|86.6737|85.2859|77.5454|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.604|P02_Jan2015_000034.tif
4283|253|599|41|50|977|867|9584|1|1|0|0.5545|4.5000|565.0000|42.1926|32.0067|37.7312|146.5220|118.6112|120.3180|12.3771|20.9005|15.2525|18.4267|0.7803|81.2464|63.2747|82.2496|17.1698|46471.0000|3.0238|7.3636|1.2691|54.3796|0.4418|0.3885|0.7092|100.2410|841.5000|565.0000|120.3180|85.0000|5.0000|84.0472|82.7150|81.0693|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.604|P02_Jan2015_000034.tif
4284|296|599|52|53|1064|875|9588|1|1|0|0.5545|4.5000|1117.0000|45.9394|42.4808|44.5203|189.7320|139.9534|266.3715|18.4162|22.9782|21.0603|22.1912|0.9366|105.2064|75.1089|65.5944|12.9988|73269.0000|2.5646|5.8870|1.3843|39.4195|0.6170|0.4892|0.8925|98.6601|1370.0000|1117.0000|266.3715|70.0000|-30.0000|70.0500|65.6875|54.9554|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.802|P02_Jan2015_000034.tif
4285|350|599|59|69|1148|42|9591|1|1|0|0.5545|4.5000|1678.0000|61.5333|49.5024|56.9770|231.1460|179.1121|420.3667|23.1350|31.6250|24.9538|29.0985|0.7603|128.1705|96.8224|83.9195|26.6017|140817.0000|2.5338|5.7874|1.3129|51.7395|0.4927|0.5254|0.8155|97.6930|2053.0000|1678.0000|420.3667|-60.0000|-5.0000|86.3891|84.0651|76.4548|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.953|P02_Jan2015_000034.tif
4286|411|599|45|47|112|81|9591|1|1|0|0.5545|4.5000|758.0000|48.5040|28.6836|38.5065|148.7640|121.0485|170.4337|14.7310|24.4002|13.4098|18.8566|0.5808|82.4896|64.6261|77.7850|24.7936|58961.0000|2.3234|5.1031|1.2621|45.1159|0.5202|0.5381|0.7960|94.3125|920.5000|758.0000|170.4337|40.0000|-50.0000|80.4050|77.9817|69.3539|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:31.953|P02_Jan2015_000034.tif
4287|458|599|43|42|1014|559|9594|1|1|0|0.5545|4.5000|724.0000|39.0124|29.6865|34.4460|117.0060|108.2841|161.5113|14.3402|19.1371|13.9659|16.6051|0.7372|64.8798|57.5483|75.1285|19.3824|54393.0000|1.3967|1.8463|1.3730|45.9524|0.7050|0.7069|0.9316|102.2403|803.5000|780.0000|176.2252|-55.0000|30.0000|79.8936|75.0994|63.0124|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.103|P02_Jan2015_000034.tif
4288|503|599|72|103|954|742|9596|1|1|0|0.5545|4.5000|2130.0000|105.8083|38.9449|78.3708|317.2220|246.3656|546.6190|26.3814|56.1755|19.0997|40.9614|0.2555|175.8996|134.1145|64.9624|33.2294|138370.0000|3.7596|9.7080|1.3039|59.1568|0.0000|0.1838|0.3473|101.1234|3164.0000|2130.0000|546.6190|-60.0000|30.0000|66.5047|65.0207|60.7418|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.207|P02_Jan2015_000034.tif
4289|577|599|29|36|927|622|9600|1|1|0|0.5545|4.5000|304.0000|32.8827|17.2304|25.2784|94.2800|79.4648|55.6021|8.4140|15.7382|7.0590|11.5216|0.4456|52.2783|41.5680|90.1414|22.9188|27403.0000|2.3268|5.1143|1.2368|50.7558|0.3579|0.0938|0.5737|103.5578|365.0000|304.0000|55.6021|-60.0000|20.0000|90.4901|90.8421|85.8191|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.402|P02_Jan2015_000034.tif
4290|608|599|55|50|691|721|9601|1|1|0|0.5545|4.5000|1384.0000|49.3933|39.9260|45.1316|155.1460|141.8753|339.1945|20.7816|24.8933|19.6437|22.5302|0.8110|86.0285|76.1746|67.4632|30.6118|93369.0000|1.3840|1.7890|1.1218|58.4029|0.7336|0.6943|0.9498|103.5177|1419.0000|1384.0000|339.1945|-50.0000|80.0000|68.9906|68.3605|58.9790|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.453|P02_Jan2015_000034.tif
4291|665|599|31|35|685|445|9605|1|1|0|0.5545|4.5000|344.0000|30.7087|20.3185|25.6038|88.8660|80.4877|65.1747|9.1095|14.5327|8.7714|11.7020|0.5879|49.2762|42.1352|84.3924|23.7329|29031.0000|1.8269|3.4493|1.1538|62.9753|0.5881|0.7592|0.7922|106.0548|389.0000|344.0000|65.1747|40.0000|-15.0000|85.9041|84.6919|79.1134|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.652|P02_Jan2015_000034.tif
4292|698|599|66|62|23|585|9606|1|1|0|0.5545|4.5000|1564.0000|61.7449|37.0624|53.1097|201.9740|166.9550|388.7876|22.2490|31.7423|18.0559|26.9541|0.5469|111.9946|90.0813|73.6074|29.8755|115122.0000|2.0756|4.2875|1.2338|47.7351|0.4071|0.5404|0.7849|95.3228|1830.0000|1564.0000|388.7876|20.0000|-45.0000|74.6944|74.5531|66.0364|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.705|P02_Jan2015_000034.tif
4293|766|599|44|47|1165|125|9611|1|1|0|0.5545|4.5000|833.0000|41.8109|31.1518|38.2958|140.1780|120.3862|190.2324|15.5631|20.6889|14.7784|18.7398|0.8424|77.7287|64.2589|63.6987|16.8930|53061.0000|1.8772|3.6212|1.1977|70.5039|0.6861|0.6321|0.9172|98.1702|977.5000|833.0000|190.2324|-30.0000|15.0000|67.4245|63.9652|53.3118|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:32.952|P02_Jan2015_000034.tif
4294|812|599|32|38|1201|202|9612|1|1|0|0.5545|4.5000|405.0000|31.0736|23.8242|27.4032|97.4520|86.1445|80.0620|10.0964|14.7351|10.7153|12.6998|0.8480|54.0371|45.2719|75.4765|18.7546|30568.0000|1.8660|3.5832|1.1777|57.7333|0.6302|0.5372|0.8535|98.3819|481.0000|405.0000|80.0620|70.0000|10.0000|77.0813|75.5739|72.0369|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.006|P02_Jan2015_000034.tif
4295|846|599|47|52|955|670|9612|1|1|0|0.5545|4.5000|1023.0000|45.8995|37.7281|42.4012|158.6620|133.2920|240.9938|17.5169|22.9560|18.4250|21.0162|0.8438|87.9781|71.4152|73.3216|17.1032|75008.0000|1.9582|3.8952|1.2204|45.1655|0.6336|0.5845|0.8956|102.1620|1180.5000|1023.0000|240.9938|-75.0000|10.0000|76.6569|73.8162|62.2512|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.006|P02_Jan2015_000034.tif
4296|895|599|34|34|613|82|9614|1|1|0|0.5545|4.5000|394.0000|30.1506|20.3350|25.8031|86.5220|81.1142|77.3547|9.9243|14.2233|8.7805|11.8126|0.7353|47.9764|42.4826|72.1421|16.2174|28424.0000|1.5120|2.3188|1.1160|48.0130|0.6846|0.6169|0.8929|101.4956|417.0000|394.0000|77.3547|30.0000|-35.0000|72.4670|72.8832|67.6574|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.102|P02_Jan2015_000034.tif
4297|931|599|39|38|597|690|9616|1|1|0|0.5545|4.5000|482.0000|31.4480|27.8701|30.0891|124.5220|94.5878|99.2496|11.2414|14.9427|12.9587|14.1892|0.9323|69.0474|49.9537|92.5602|20.8376|44614.0000|2.5600|5.8721|1.3588|43.9826|0.5600|0.2580|0.8424|103.5323|587.5000|482.0000|99.2496|25.0000|-45.0000|90.8071|93.3568|93.0394|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.202|P02_Jan2015_000034.tif
4298|972|599|30|31|290|870|9617|1|1|0|0.5545|4.5000|343.0000|23.8205|20.1359|22.6028|74.2800|71.0538|64.9334|9.0926|10.7132|8.6701|10.0380|0.9158|41.1883|36.9041|83.7784|33.1667|28736.0000|1.2801|1.1578|1.1018|41.7273|0.8411|0.7848|0.9695|98.1107|341.5000|343.0000|64.9334|60.0000|20.0000|82.0787|84.7609|83.2216|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.253|P02_Jan2015_000034.tif
4299|1004|599|34|31|1098|237|9618|1|1|0|0.5545|4.5000|283.0000|26.9599|16.5656|23.0824|81.6940|72.5617|50.6485|8.0304|12.4540|6.6904|10.3040|0.6004|45.2993|37.7402|65.4664|22.9970|18527.0000|1.8767|3.6194|1.1810|61.5479|0.6170|0.6370|0.8168|99.9197|310.0000|283.0000|50.6485|-15.0000|55.0000|67.1590|65.0919|63.0954|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.303|P02_Jan2015_000034.tif
4300|1040|599|35|34|1115|844|9618|1|1|0|0.5545|4.5000|300.0000|29.4232|20.6994|25.7477|93.4520|80.9401|54.6544|8.3420|13.8199|8.9825|11.7818|0.6204|51.8191|42.3860|84.5333|23.1265|25360.0000|2.3166|5.0809|1.2040|40.8488|0.5185|0.4474|0.7187|98.4473|378.5000|300.0000|54.6544|-50.0000|65.0000|84.8867|84.6567|83.1533|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.303|P02_Jan2015_000034.tif
4301|1077|599|52|30|267|657|9621|1|1|0|0.5545|4.5000|533.0000|44.0107|20.3489|34.5517|132.2800|108.6162|112.1538|11.9498|21.9087|8.7882|16.6636|0.4422|73.3493|57.7324|84.1670|21.1007|44861.0000|2.6125|6.0418|1.2547|42.7903|0.3688|0.4852|0.6516|99.2624|652.5000|533.0000|112.1538|5.0000|80.0000|83.4296|85.3039|80.1989|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.452|P02_Jan2015_000034.tif
4302|1131|599|35|40|882|13|9623|1|1|0|0.5545|4.5000|445.0000|34.1059|24.4059|29.5338|108.5220|92.8422|89.9810|10.7036|16.4165|11.0378|13.8813|0.5574|60.1754|48.9858|77.6337|23.0373|34547.0000|2.1060|4.3884|1.2120|54.6162|0.5114|0.6072|0.7601|99.3877|539.5000|445.0000|89.9810|65.0000|-20.0000|78.7399|78.0112|73.7848|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.553|P02_Jan2015_000034.tif
4303|1168|599|55|42|753|416|9625|1|1|0|0.5545|4.5000|857.0000|47.0000|33.3637|40.6743|152.5600|127.8632|196.5993|15.8214|23.5663|16.0049|20.0586|0.6060|84.5945|68.4049|89.5659|25.6668|76758.0000|2.1612|4.5708|1.2245|46.2794|0.5054|0.5234|0.8040|106.2610|1067.5000|857.0000|196.5993|0.0000|85.0000|89.6266|90.1645|86.5181|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.653|P02_Jan2015_000034.tif
4304|1225|599|45|51|71|882|9625|1|1|0|0.5545|4.5000|1053.0000|43.9248|35.6395|39.8080|137.8340|125.1399|249.0761|17.8082|21.8610|17.2669|19.5783|0.8455|76.4290|66.8948|81.7597|26.0031|86093.0000|1.4357|2.0140|1.1335|40.4320|0.7898|0.7395|0.9655|95.6097|1094.5000|1053.0000|249.0761|-80.0000|-10.0000|80.9041|82.5480|80.1529|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.653|P02_Jan2015_000034.tif
4305|0|704|46|42|808|388|9626|1|1|0|0.5545|4.5000|666.0000|42.3109|24.6506|34.8714|135.0060|109.6214|146.3764|13.6518|20.9661|11.1735|16.8410|0.5408|74.8608|58.2898|83.6456|25.9305|55708.0000|2.1778|4.6256|1.2681|61.8293|0.4284|0.4613|0.7593|105.2872|770.5000|666.0000|146.3764|-30.0000|50.0000|84.6562|83.7898|80.1532|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.704|P02_Jan2015_000034.tif
4306|48|704|29|36|863|297|9628|1|1|0|0.5545|4.5000|354.0000|28.4581|20.5643|24.8158|86.0380|78.0106|67.5930|9.2770|13.2847|8.9076|11.2651|0.6518|47.7081|40.7616|86.7684|24.8196|30716.0000|1.6641|2.8806|1.1542|47.7975|0.6106|0.4615|0.8501|103.1276|392.0000|354.0000|67.5930|80.0000|-20.0000|86.6130|87.2090|84.9407|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.803|P02_Jan2015_000034.tif
4307|79|704|70|61|905|793|9628|1|1|0|0.5545|4.5000|1436.0000|62.6361|44.9168|55.9254|221.7700|175.8063|353.4848|21.2149|32.2365|22.4111|28.5154|0.6319|122.9715|94.9894|71.5111|20.4093|102690.0000|2.7255|6.4062|1.2843|58.5176|0.3373|0.3641|0.6987|101.4897|1964.5000|1436.0000|353.4848|10.0000|70.0000|74.8948|71.4415|63.2368|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.803|P02_Jan2015_000034.tif
4308|151|704|29|43|1192|405|9630|1|1|0|0.5545|4.5000|548.0000|35.0449|21.0000|30.2723|99.6940|95.1638|115.9747|12.1517|16.9372|9.1493|14.2908|0.5744|55.2803|50.2731|84.2755|24.8960|46183.0000|1.4433|2.0452|1.0897|46.4835|0.5758|0.7454|0.8290|99.3891|560.0000|548.0000|115.9747|85.0000|0.0000|86.0255|84.4580|78.8358|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:48:33.904|P02_Jan2015_000034.tif
